Epoch,Loss
0,3.5712783336639404
1,2.1060969829559326
2,1.2278703451156616
3,0.9866448640823364
4,0.9089934229850769
5,0.870151698589325
6,0.8486849069595337
7,0.8353019952774048
8,0.8264942169189453
9,0.8227952718734741
10,0.8224987387657166
11,0.8211995959281921
12,0.8177232146263123
13,0.8144376873970032
14,0.8130424618721008
15,0.8128873109817505
16,0.8130423426628113
17,0.8133215308189392
18,0.8135654926300049
19,0.8136935234069824
20,0.8136272430419922
21,0.8134123086929321
22,0.8131706118583679
23,0.8129569292068481
24,0.8127649426460266
25,0.8125948905944824
26,0.812446653842926
27,0.8123443722724915
28,0.8122943639755249
29,0.8122538328170776
30,0.8122169971466064
31,0.8121606111526489
32,0.8120797872543335
33,0.8119785785675049
34,0.8118566274642944
35,0.8117132186889648
36,0.8115708231925964
37,0.8114470839500427
38,0.8113560676574707
39,0.8112878203392029
40,0.8112602233886719
41,0.8112540245056152
42,0.8112261891365051
43,0.8111608028411865
44,0.8110858201980591
45,0.8110329508781433
46,0.8109952807426453
47,0.8109642863273621
48,0.8109434247016907
49,0.8109163045883179
50,0.8108895421028137
51,0.8108615279197693
52,0.8108325004577637
53,0.8107950091362
54,0.8107525706291199
55,0.8107179403305054
56,0.8106930255889893
57,0.8106740713119507
58,0.8106580376625061
59,0.8106346726417542
60,0.8106043934822083
61,0.8105762600898743
62,0.8105493783950806
63,0.8105248808860779
64,0.810501754283905
65,0.8104793429374695
66,0.8104574680328369
67,0.8104342818260193
68,0.8104097843170166
69,0.8103851079940796
70,0.8103640675544739
71,0.8103421330451965
72,0.810323178768158
73,0.810298502445221
74,0.8102757334709167
75,0.8102542757987976
76,0.8102323412895203
77,0.8102095127105713
78,0.8101876974105835
79,0.8101661801338196
80,0.8101463913917542
81,0.8101255297660828
82,0.8101056218147278
83,0.8100858330726624
84,0.8100652694702148
85,0.8100442290306091
86,0.8100237250328064
87,0.8100030422210693
88,0.8099825978279114
89,0.8099637031555176
90,0.8099448084831238
91,0.8099253177642822
92,0.8099051713943481
93,0.8098846673965454
94,0.8098650574684143
95,0.8098458051681519
96,0.8098281025886536
97,0.809808611869812
98,0.8097901344299316
99,0.8097711205482483
100,0.8097518682479858
101,0.8097326755523682
102,0.8097134232521057
103,0.8096945881843567
104,0.8096742033958435
105,0.809654712677002
106,0.8096350431442261
107,0.8096141815185547
108,0.809592604637146
109,0.8095699548721313
110,0.8095464110374451
111,0.809524416923523
112,0.809501051902771
113,0.8094788789749146
114,0.8094543814659119
115,0.8094337582588196
116,0.8094168305397034
117,0.8093998432159424
118,0.8093831539154053
119,0.8093635439872742
120,0.809346616268158
121,0.8093290328979492
122,0.8093084096908569
123,0.8092871904373169
124,0.8092688918113708
125,0.8092463612556458
126,0.8092265725135803
127,0.8092068433761597
128,0.8091861009597778
129,0.8091692328453064
130,0.8091555237770081
131,0.809137761592865
132,0.8091223239898682
133,0.8091058135032654
134,0.809087336063385
135,0.8090687394142151
136,0.8090488910675049
137,0.8090282082557678
138,0.8090083599090576
139,0.8089905977249146
140,0.8089743256568909
141,0.8089532852172852
142,0.8089332580566406
143,0.808916449546814
144,0.8089028000831604
145,0.8088885545730591
146,0.8088743090629578
147,0.8088593482971191
148,0.8088433146476746
149,0.8088259100914001
150,0.8088101744651794
151,0.8087947368621826
152,0.8087781667709351
153,0.8087607622146606
154,0.808742105960846
155,0.808725118637085
156,0.8087114095687866
157,0.8086957335472107
158,0.8086795806884766
159,0.8086651563644409
160,0.8086490631103516
161,0.8086313009262085
162,0.8086138367652893
163,0.808600127696991
164,0.8085848689079285
165,0.808568000793457
166,0.8085513114929199
167,0.8085353970527649
168,0.8085192441940308
169,0.8085026741027832
170,0.8084867000579834
171,0.8084701895713806
172,0.8084536790847778
173,0.8084374070167542
174,0.8084214329719543
175,0.8084056973457336
176,0.8083896636962891
177,0.8083733916282654
178,0.8083573579788208
179,0.8083412647247314
180,0.8083251118659973
181,0.8083102703094482
182,0.8082948327064514
183,0.808276355266571
184,0.8082618117332458
185,0.8082473278045654
186,0.8082307577133179
187,0.8082137703895569
188,0.808196485042572
189,0.808182418346405
190,0.8081668019294739
191,0.8081481456756592
192,0.8081328868865967
193,0.8081165552139282
194,0.808100163936615
195,0.8080851435661316
196,0.8080689907073975
197,0.8080534338951111
198,0.8080372214317322
199,0.8080205321311951
200,0.8080055713653564
