Epoch,Loss
0,18.650314331054688
1,15.668359756469727
2,6.507230758666992
3,2.210712194442749
4,1.9214400053024292
5,1.7841625213623047
6,1.7048137187957764
7,1.6503554582595825
8,1.6089591979980469
9,1.5763723850250244
10,1.5495216846466064
11,1.5267589092254639
12,1.5070594549179077
13,1.4894715547561646
14,1.4733760356903076
15,1.458380103111267
16,1.4442249536514282
17,1.4306596517562866
18,1.417496681213379
19,1.4048080444335938
20,1.3925886154174805
21,1.380806803703308
22,1.369448184967041
23,1.3585349321365356
24,1.3480530977249146
25,1.338006615638733
26,1.3283988237380981
27,1.3191879987716675
28,1.3103652000427246
29,1.301917314529419
30,1.2938035726547241
31,1.2860348224639893
32,1.278632640838623
33,1.2715600728988647
34,1.2647939920425415
35,1.258342981338501
36,1.252203345298767
37,1.2463842630386353
38,1.2409453392028809
39,1.2358205318450928
40,1.2309759855270386
41,1.2263729572296143
42,1.2219932079315186
43,1.2178417444229126
44,1.2139818668365479
45,1.210514783859253
46,1.2075135707855225
47,1.2047003507614136
48,1.202067255973816
49,1.1994248628616333
50,1.196875810623169
51,1.194413661956787
52,1.191895842552185
53,1.18942391872406
54,1.1870077848434448
55,1.1846617460250854
56,1.1823642253875732
57,1.1802284717559814
58,1.178208351135254
59,1.1762803792953491
60,1.1745272874832153
61,1.1728613376617432
62,1.171337366104126
63,1.1699352264404297
64,1.1685980558395386
65,1.1673210859298706
66,1.1661027669906616
67,1.16492760181427
68,1.1637675762176514
69,1.1626216173171997
70,1.1615101099014282
71,1.1604129076004028
72,1.1593568325042725
73,1.1583343744277954
74,1.157318353652954
75,1.1563279628753662
76,1.155343770980835
77,1.1543762683868408
78,1.1534297466278076
79,1.1524784564971924
80,1.151522159576416
81,1.1505662202835083
82,1.1495939493179321
83,1.1486238241195679
84,1.1476526260375977
85,1.1466844081878662
86,1.1457163095474243
87,1.1447584629058838
88,1.1438082456588745
89,1.142857551574707
90,1.1418977975845337
91,1.140899419784546
92,1.1398652791976929
93,1.1388096809387207
94,1.137752652168274
95,1.13672935962677
96,1.1357020139694214
97,1.1345254182815552
98,1.1332578659057617
99,1.132035493850708
100,1.1308655738830566
101,1.1297527551651
102,1.1287254095077515
103,1.1278008222579956
104,1.1269729137420654
105,1.1262873411178589
106,1.12577223777771
107,1.125376582145691
108,1.125007152557373
109,1.124565839767456
110,1.1241992712020874
111,1.1239513158798218
112,1.1238034963607788
113,1.1237001419067383
114,1.123523473739624
115,1.1232272386550903
116,1.122833013534546
117,1.1224526166915894
118,1.1220952272415161
119,1.1218478679656982
120,1.1216461658477783
121,1.1215304136276245
122,1.1214364767074585
123,1.121336579322815
124,1.1212337017059326
125,1.121139407157898
126,1.121056318283081
127,1.120987057685852
128,1.120934009552002
129,1.1208772659301758
130,1.120816946029663
131,1.1207512617111206
132,1.1206903457641602
133,1.1206252574920654
134,1.1205624341964722
135,1.1205036640167236
136,1.1204479932785034
137,1.1203992366790771
138,1.1203553676605225
139,1.1203222274780273
140,1.120287537574768
141,1.1202566623687744
142,1.12022066116333
143,1.120181679725647
144,1.120144009590149
145,1.1201093196868896
146,1.1200662851333618
147,1.1200348138809204
148,1.1200090646743774
149,1.1199792623519897
150,1.1199517250061035
151,1.1199226379394531
152,1.1198902130126953
153,1.1198621988296509
154,1.1198363304138184
155,1.1198097467422485
156,1.11978280544281
157,1.119753122329712
158,1.119720697402954
159,1.119686245918274
160,1.119652509689331
161,1.119619369506836
162,1.1195944547653198
163,1.1195679903030396
164,1.119537591934204
165,1.1195032596588135
166,1.1194700002670288
167,1.1194424629211426
168,1.1194134950637817
169,1.1193816661834717
170,1.1193492412567139
171,1.119322657585144
172,1.1192940473556519
173,1.1192625761032104
174,1.1192295551300049
175,1.1191956996917725
176,1.1191684007644653
177,1.1191402673721313
178,1.1191071271896362
179,1.1190776824951172
180,1.1190491914749146
181,1.1190195083618164
182,1.1189908981323242
183,1.1189616918563843
184,1.1189302206039429
185,1.1188993453979492
186,1.1188721656799316
187,1.1188441514968872
188,1.1188114881515503
189,1.1187827587127686
190,1.1187537908554077
191,1.1187241077423096
192,1.1186951398849487
193,1.118666410446167
194,1.1186339855194092
195,1.1186002492904663
196,1.118566632270813
197,1.1185342073440552
198,1.1185029745101929
199,1.1184751987457275
200,1.1184488534927368
