Epoch,Loss
0,2007.8636474609375
1,3305.910888671875
2,727.10400390625
3,171.90863037109375
4,93.27264404296875
5,74.11229705810547
6,77.56902313232422
7,97.90729522705078
8,66.8375015258789
9,35.7962760925293
10,40.45219421386719
11,37.79888916015625
12,28.054443359375
13,28.880126953125
14,24.726030349731445
15,27.048519134521484
16,24.557039260864258
17,23.560104370117188
18,23.148691177368164
19,23.025638580322266
20,22.665590286254883
21,21.131914138793945
22,17.341737747192383
23,15.86141300201416
24,15.268478393554688
25,17.37200927734375
26,14.980605125427246
27,13.62829875946045
28,11.126103401184082
29,12.998793601989746
30,18.97527503967285
31,13.062790870666504
32,10.189728736877441
33,9.431703567504883
34,8.877447128295898
35,8.442464828491211
36,7.746853828430176
37,7.270116329193115
38,7.0621185302734375
39,6.758444786071777
40,6.5601959228515625
41,6.486896514892578
42,6.4285454750061035
43,6.376780033111572
44,6.325784683227539
45,6.27215051651001
46,6.21962308883667
47,6.1666364669799805
48,6.10957670211792
49,6.04577112197876
50,5.9662628173828125
51,5.829490661621094
52,5.47991943359375
53,5.197300910949707
54,5.04339075088501
55,5.021551609039307
56,4.999672889709473
57,4.969758033752441
58,4.932864189147949
59,4.890633583068848
60,4.844803810119629
61,4.796555519104004
62,4.746576309204102
63,4.694462299346924
64,4.6385040283203125
65,4.576344966888428
66,4.507525444030762
67,4.438674449920654
68,4.4032721519470215
69,4.405805587768555
70,4.334716796875
71,4.2267351150512695
72,4.168083667755127
73,4.121512413024902
74,4.0706987380981445
75,4.011701583862305
76,3.9416239261627197
77,3.8502566814422607
78,3.689241409301758
79,3.2928168773651123
80,3.3271257877349854
81,3.0664031505584717
82,3.1066689491271973
83,3.215183973312378
84,3.2853708267211914
85,3.3407115936279297
86,3.3745357990264893
87,3.388490676879883
88,3.3956215381622314
89,3.3978028297424316
90,3.390167713165283
91,3.3708200454711914
92,3.3413617610931396
93,3.3054099082946777
94,3.264653444290161
95,3.2159688472747803
96,3.157160758972168
97,3.0908899307250977
98,3.0190188884735107
99,2.9402270317077637
100,2.8555593490600586
101,2.7692577838897705
102,2.679133415222168
103,2.5785977840423584
104,2.5230510234832764
105,2.6926238536834717
106,2.694281578063965
107,2.529097557067871
108,2.517686128616333
109,2.5511553287506104
110,2.5662105083465576
111,2.562763214111328
112,2.5453944206237793
113,2.5160298347473145
114,2.479572057723999
115,2.4507882595062256
116,2.4419779777526855
117,2.4361934661865234
118,2.4200432300567627
119,2.3974812030792236
120,2.3817873001098633
121,2.3734018802642822
122,2.3687994480133057
123,2.3653132915496826
124,2.359776735305786
125,2.350015163421631
126,2.3366332054138184
127,2.3230273723602295
128,2.313192367553711
129,2.307506799697876
130,2.3034722805023193
131,2.297537326812744
132,2.2863106727600098
133,2.2742197513580322
134,2.267124652862549
135,2.2639737129211426
136,2.260465145111084
137,2.254133462905884
138,2.245760202407837
139,2.238062858581543
140,2.2326455116271973
141,2.2286136150360107
142,2.2230727672576904
143,2.214799642562866
144,2.20631742477417
145,2.199901819229126
146,2.1949985027313232
147,2.1900064945220947
148,2.184049367904663
149,2.1774165630340576
150,2.1711442470550537
151,2.1660265922546387
152,2.1615233421325684
153,2.15620756149292
154,2.149919033050537
155,2.1439104080200195
156,2.13873553276062
157,2.133756637573242
158,2.1282925605773926
159,2.1224191188812256
160,2.1167683601379395
161,2.111715316772461
162,2.10686993598938
163,2.1016690731048584
164,2.096195936203003
165,2.0909013748168945
166,2.0858397483825684
167,2.080716609954834
168,2.0753703117370605
169,2.069976568222046
170,2.064789056777954
171,2.059755325317383
172,2.0546107292175293
173,2.04929518699646
174,2.044013500213623
175,2.0388436317443848
176,2.0336666107177734
177,2.0283727645874023
178,2.023031234741211
179,2.0177717208862305
180,2.0125620365142822
181,2.0072779655456543
182,2.001915216445923
183,1.9965741634368896
184,1.991292953491211
185,1.9859936237335205
186,1.9806345701217651
187,1.9753007888793945
188,1.9700349569320679
189,1.9647945165634155
190,1.959544062614441
191,1.954333782196045
192,1.949197769165039
193,1.9441196918487549
194,1.9390696287155151
195,1.9340779781341553
196,1.92916738986969
197,1.9243206977844238
198,1.91952383518219
199,1.914777159690857
200,1.9100877046585083
201,1.905432939529419
202,1.900795817375183
203,1.8961796760559082
204,1.8915811777114868
205,1.8869925737380981
206,1.88240647315979
207,1.877830982208252
208,1.8732562065124512
209,1.868674397468567
210,1.8640862703323364
211,1.8594962358474731
212,1.8549009561538696
213,1.8502964973449707
