Epoch,Loss,Elapsed Time (s)
0,1087949.25,1.5170865058898926
1,476474.40625,1.5328607559204102
2,324034.8125,4.257968187332153
3,727225.5625,1.7237305641174316
4,146349.375,1.4846813678741455
5,95925.65625,1.472693681716919
6,95254.2109375,1.6634860038757324
7,99052.0,1.482692003250122
8,39733.94921875,1.5288264751434326
9,29629.853515625,1.612109899520874
10,32444.712890625,1.8309478759765625
11,22912.12890625,1.736567497253418
12,16095.0986328125,1.6051037311553955
13,14568.4384765625,1.5739130973815918
14,13325.4521484375,1.5936338901519775
15,12302.2216796875,2.0862948894500732
16,11172.9228515625,2.11331844329834
17,10292.01171875,1.514078140258789
18,9708.8486328125,1.699338436126709
19,9240.53515625,1.565507173538208
20,8844.1826171875,1.6205430030822754
21,8495.9619140625,1.5559334754943848
22,8171.265625,1.6005938053131104
23,7854.2587890625,1.6682779788970947
24,7610.291015625,1.6269950866699219
25,7403.71875,1.5330851078033447
26,7215.45751953125,1.5924527645111084
27,7035.16064453125,1.856194019317627
28,6864.5869140625,1.566023349761963
29,6725.87890625,1.6004724502563477
30,6602.7109375,2.4280710220336914
31,6487.79345703125,1.4604036808013916
32,6379.509765625,1.4919383525848389
33,6275.86181640625,1.691455364227295
34,6178.4716796875,1.5255708694458008
35,6091.61083984375,1.4938533306121826
36,6012.42578125,1.666334629058838
37,5939.796875,1.5966641902923584
38,5873.18603515625,1.568784475326538
39,5811.4296875,1.6521005630493164
40,5753.60205078125,1.6250944137573242
41,5699.048828125,1.5223274230957031
42,5647.1787109375,1.5856118202209473
43,5597.5400390625,1.6442060470581055
44,5549.74365234375,1.7771053314208984
45,5503.51123046875,1.582181453704834
46,5458.54736328125,1.6462233066558838
47,5414.70361328125,1.5567703247070312
48,5371.82080078125,1.549182415008545
49,5329.7509765625,1.627915620803833
50,5288.3466796875,1.6506505012512207
51,5247.58251953125,1.5069565773010254
52,5207.35595703125,1.5725860595703125
53,5167.59033203125,1.6952435970306396
54,5128.1982421875,1.5628061294555664
55,5089.14599609375,1.5695877075195312
56,5050.35107421875,2.6567108631134033
57,5011.7490234375,1.786942720413208
58,4973.29638671875,1.5524284839630127
59,4934.90185546875,1.570704698562622
60,4896.515625,1.6650474071502686
61,4858.16796875,1.6207940578460693
62,4819.875,1.537780523300171
63,4781.52197265625,1.6026058197021484
64,4743.01806640625,1.6213164329528809
65,4704.396484375,1.5575757026672363
66,4665.697265625,1.5641546249389648
67,4626.8134765625,1.606553554534912
68,4587.7578125,1.5418493747711182
69,4548.6796875,1.551332950592041
70,4509.61279296875,1.6607496738433838
71,4470.6826171875,1.4766125679016113
72,4431.78759765625,1.576582431793213
73,4393.0537109375,1.5048933029174805
74,4354.3955078125,1.5928263664245605
75,4315.837890625,1.4705827236175537
76,4277.32177734375,1.5128648281097412
77,4238.5283203125,1.619469404220581
78,4198.466796875,1.5188055038452148
79,4155.701171875,1.554183006286621
80,4107.83642578125,1.612311601638794
81,4050.9404296875,1.50419282913208
82,3974.050537109375,1.5384607315063477
83,3844.548095703125,1.6509120464324951
84,3826.168701171875,1.521477222442627
85,3779.791015625,1.569054365158081
86,3809.360595703125,1.5395658016204834
87,3841.6328125,1.6181714534759521
88,3842.716064453125,1.5701613426208496
89,3825.302734375,1.5963547229766846
90,3789.306396484375,1.5834121704101562
91,3725.469970703125,1.5301713943481445
92,3673.378173828125,1.5479481220245361
93,3667.898193359375,1.5980753898620605
94,3663.914794921875,1.5119614601135254
95,3656.345947265625,1.5815250873565674
96,3647.189697265625,1.5320067405700684
97,3637.35009765625,1.6053688526153564
98,3624.40869140625,1.5366973876953125
99,3606.60693359375,1.534759521484375
100,3584.8623046875,1.6212620735168457
101,3560.676025390625,1.5348920822143555
102,3536.2880859375,1.5290958881378174
103,3514.95703125,1.604430913925171
104,3496.551025390625,1.5284698009490967
105,3482.612060546875,1.515343427658081
106,3476.6748046875,1.4422171115875244
107,3469.249755859375,1.6219162940979004
108,3453.26171875,1.5421481132507324
109,3431.89453125,1.5106315612792969
110,3411.564697265625,1.6039278507232666
111,3396.500244140625,1.5955572128295898
112,3385.566650390625,1.5578784942626953
113,3375.666748046875,1.7242670059204102
114,3364.654541015625,1.6555206775665283
115,3351.875732421875,1.618865966796875
116,3337.292236328125,1.6347424983978271
117,3321.325439453125,1.6922607421875
118,3305.224365234375,1.6292898654937744
119,3290.380615234375,1.5563559532165527
120,3277.39697265625,1.6959161758422852
121,3265.854736328125,1.639526605606079
122,3253.966552734375,1.6266250610351562
123,3240.808349609375,1.7340779304504395
124,3226.5400390625,1.5846552848815918
125,3211.852294921875,1.6269376277923584
126,3197.51708984375,1.6176273822784424
127,3184.18310546875,1.7272768020629883
128,3172.06494140625,1.552255392074585
129,3160.479248046875,1.6039588451385498
130,3148.426025390625,1.7131562232971191
131,3135.691650390625,1.627697467803955
132,3122.7763671875,1.6006042957305908
133,3110.385986328125,1.7143800258636475
134,3098.7890625,1.5282173156738281
135,3087.744873046875,1.5796222686767578
136,3076.91552734375,1.633143663406372
137,3066.101318359375,1.710559368133545
138,3055.2763671875,1.5303988456726074
139,3044.541748046875,1.5853357315063477
140,3034.01953125,1.6139085292816162
141,3023.828125,1.5323543548583984
142,3013.908447265625,1.5156824588775635
143,3004.095458984375,1.5731682777404785
144,2994.247802734375,1.4764597415924072
145,2984.40234375,1.414048671722412
146,2974.68212890625,1.5449724197387695
147,2965.203369140625,1.631927251815796
148,2955.967529296875,1.6106507778167725
149,2946.970947265625,1.5355195999145508
150,2938.091064453125,1.610016107559204
151,2929.267578125,1.5147109031677246
152,2920.5400390625,1.5401568412780762
153,2911.919189453125,1.6484427452087402
154,2903.437255859375,1.5269758701324463
155,2895.078125,1.5111372470855713
156,2886.79052734375,1.5611233711242676
157,2878.4697265625,1.62642240524292
158,2870.098876953125,1.53428053855896
159,2861.793701171875,1.5354855060577393
160,2853.60498046875,1.5704619884490967
161,2845.565185546875,1.5001893043518066
162,2837.667236328125,1.4608843326568604
163,2829.877197265625,1.4894120693206787
164,2822.1962890625,1.6309361457824707
165,2814.61279296875,1.5245025157928467
166,2807.15234375,1.5366191864013672
167,2799.8447265625,1.617166519165039
168,2792.70654296875,1.5421738624572754
169,2785.703125,1.5367670059204102
170,2778.850830078125,1.5843563079833984
171,2772.12109375,1.538776159286499
172,2765.509765625,1.5711669921875
173,2759.013427734375,1.5620105266571045
174,2752.59228515625,1.5958998203277588
175,2746.26171875,1.5493807792663574
176,2739.97265625,1.5222160816192627
177,2733.759765625,1.5812184810638428
178,2727.754638671875,1.5361723899841309
179,2721.9736328125,1.5404915809631348
180,2716.46875,1.5761513710021973
181,2711.2880859375,1.599747896194458
182,2706.468505859375,1.5576937198638916
183,2702.037353515625,1.5365581512451172
184,2697.944580078125,1.6064865589141846
185,2694.19775390625,1.5218656063079834
186,2690.78466796875,1.560183048248291
187,2687.68115234375,1.6036512851715088
188,2684.848876953125,1.5596928596496582
189,2682.24755859375,1.5175766944885254
190,2679.83544921875,1.5937609672546387
191,2677.5947265625,1.56136155128479
192,2675.5146484375,1.5485427379608154
193,2673.583251953125,1.5378186702728271
194,2671.782958984375,1.5278522968292236
195,2670.110107421875,1.5997657775878906
196,2668.55517578125,1.5835051536560059
197,2667.10498046875,1.7102527618408203
198,2665.74609375,1.641770839691162
199,2664.47265625,1.5828077793121338
200,2663.267333984375,1.7676327228546143
201,2662.1181640625,1.6655290126800537
202,2661.013916015625,1.6586945056915283
203,2659.94580078125,1.5978713035583496
204,2658.906005859375,1.6998207569122314
205,2657.885498046875,1.5886623859405518
206,2656.882080078125,1.5309715270996094
207,2655.8916015625,1.6338567733764648
208,2654.916259765625,1.5819027423858643
209,2653.953857421875,1.5420184135437012
210,2653.004150390625,1.6452341079711914
211,2652.068603515625,1.543447732925415
212,2651.146484375,1.5494003295898438
213,2650.239990234375,1.5806655883789062
214,2649.35009765625,1.609609603881836
215,2648.47607421875,1.5859293937683105
216,2647.616455078125,1.5495023727416992
217,2646.771240234375,1.6327219009399414
218,2645.939208984375,1.5684139728546143
219,2645.119384765625,1.5490295886993408
220,2644.31591796875,1.5908071994781494
221,2643.525634765625,1.4799702167510986
222,2642.7490234375,1.452448844909668
223,2641.985107421875,1.5083765983581543
224,2641.233642578125,1.5624067783355713
225,2640.492431640625,1.5317575931549072
226,2639.762939453125,1.5421321392059326
227,2639.04296875,1.6093060970306396
228,2638.33349609375,1.542311668395996
229,2637.63525390625,1.5811219215393066
230,2636.945556640625,1.5609986782073975
231,2636.265625,1.5420973300933838
232,2635.59326171875,1.4913322925567627
233,2634.927978515625,1.4987127780914307
234,2634.2705078125,1.5941839218139648
235,2633.6220703125,1.555342197418213
236,2632.981689453125,1.5328805446624756
237,2632.3486328125,1.640916347503662
238,2631.726318359375,1.5586330890655518
239,2631.112548828125,1.5499441623687744
240,2630.510986328125,1.6349735260009766
241,2629.919921875,1.5436406135559082
242,2629.33935546875,1.5357496738433838
243,2628.766357421875,1.4994738101959229
244,2628.201171875,1.6187400817871094
245,2627.643310546875,1.548133373260498
246,2627.092529296875,1.5419409275054932
247,2626.54833984375,1.6068966388702393
248,2626.010986328125,1.5519790649414062
249,2625.481201171875,1.5029103755950928
250,2624.954833984375,1.6295957565307617
251,2624.43505859375,1.5216588973999023
252,2623.921142578125,1.5403921604156494
253,2623.413818359375,1.4580082893371582
254,2622.91162109375,1.6010923385620117
255,2622.416259765625,1.5464482307434082
256,2621.92724609375,1.575221300125122
257,2621.4443359375,1.6165320873260498
258,2620.966796875,1.5159564018249512
259,2620.494384765625,1.5066001415252686
260,2620.0283203125,1.5987632274627686
261,2619.5673828125,1.510322093963623
262,2619.11376953125,1.6051459312438965
